Материал;Краткий текст материала;ЕИ;ГруппаМтр;КлОцн;Вид оценки;ВидМ;;Названия строк;Количество по полю КлОцн
10302267;Кран 3-ход. 11Б38бк8 Ду15 G1/2 х М20х1.5;ШТ;106100000;700;7;ROH;;;
10302267;Кран 3-ход. 11Б38бк8 Ду15 G1/2 х М20х1.5;ШТ;106100000;1080;10;ROH;;;
10302268;Кольцо упл. БТ-251609-01 (СТ-170833);ШТ;107070200;700;7;ROH;;;
10302268;Кольцо упл. БТ-251609-01 (СТ-170833);ШТ;107070200;1064;10;ROH;;;
10302269;Пломба свинцовая d=10мм;КГ;118130000;1161;10;ROH;;;
10302270;Комплект абонента KA-1401;ШТ;112010000;700;7;ROH;;;
10302270;Комплект абонента KA-1401;ШТ;112010000;1063;10;ROH;;;
10302271;Электропривод ГИЮМ 303344.001. 06. УХЛ3;ШТ;106100000;700;7;ROH;;;
10302271;Электропривод ГИЮМ 303344.001. 06. УХЛ3;ШТ;106100000;1080;10;ROH;;;
10302272;Пособие С.В. Собурь Огнетушители;ШТ;118080000;1161;10;ROH;;;
10302273;Лента 2Ш-1000-5-ТК-200-2-4,5-3,5-Г-1-РБ;М2;113110000;1062;10;ROH;;;
10302274;Гиб 60х6 К-1171-01-02;ШТ;107070200;700;7;ROH;;;
10302274;Гиб 60х6 К-1171-01-02;ШТ;107070200;1064;10;ROH;;;
10302275;Строп СТП-3,0/4000 РД 24-СЗК-01-01;ШТ;118100000;1150;10;ROH;;;
10302276;Папка регистратор Esselte 431-219, Solea;ШТ;118020000;1161;10;ROH;;;
10302277;Муфта электропривода РВП-36;ШТ;107070200;700;7;ROH;;;
10302277;Муфта электропривода РВП-36;ШТ;107070200;1064;10;ROH;;;
10302278;Блок;ШТ;111020000;700;7;ROH;;;
10302278;Блок;ШТ;111020000;1062;10;ROH;;;
10302279;Фланец 1-100А-16 cт.20 ГОСТ 12820-80 кр.;КМП;106090000;700;7;ROH;;;
10302279;Фланец 1-100А-16 cт.20 ГОСТ 12820-80 кр.;КМП;106090000;1080;10;ROH;;;
10302280;Валик игольчатый 250 мм игла 20 мм;ШТ;118100000;1150;10;ROH;;;
10302281;Трубка силиконовая;ПМ;118060000;700;7;ROH;;;
10302281;Трубка силиконовая;ПМ;118060000;1210;10;ROH;;;
10302282;Подшипник 353528 ГОСТ 520-2011;ШТ;105080000;1062;10;ROH;;;
10302283;колесо рабочее 2-10 ст. насоса ПЭ500-180;ШТ;107010200;700;7;ROH;;;
10302283;колесо рабочее 2-10 ст. насоса ПЭ500-180;ШТ;107010200;1064;10;ROH;;;
10302284;Фотобумага Lomond 220гр/м2 50л матовая;УПК;118020000;1161;10;ROH;;;
10302285;Бумага Ballet Premier А4 80г/м2 500лст;ШТ;115020000;1163;10;ROH;;;
10302286;Веревка Альпекс диам. 8,5 мм, Класс Б;М;116010000;700;7;ROH;;;
10302286;Веревка Альпекс диам. 8,5 мм, Класс Б;М;116010000;1130;10;ROH;;;
10302287;Коробка распред. КРТМ-2/20;ШТ;102040000;700;7;ROH;;;
10302287;Коробка распред. КРТМ-2/20;ШТ;102040000;1061;10;ROH;;;
10302288;Шток ч.М-2257;ШТ;107070200;700;7;ROH;;;
10302288;Шток ч.М-2257;ШТ;107070200;1064;10;ROH;;;
10302289;Гайка М12.6Н.5 ГОСТ 5915-70 10.7901.013;ШТ;107010200;700;7;ROH;;;
10302289;Гайка М12.6Н.5 ГОСТ 5915-70 10.7901.013;ШТ;107010200;1064;10;ROH;;;
10302290;Сталь круглая D30-ст.20 ГОСТ 2590-88;Т;105010000;700;7;ROH;;;
10302290;Сталь круглая D30-ст.20 ГОСТ 2590-88;Т;105010000;1070;10;ROH;;;
10302291;Кабель КГ 4х16 ТУ 16.К73.05-93;М;102020000;700;7;ROH;;;
10302291;Кабель КГ 4х16 ТУ 16.К73.05-93;М;102020000;1061;10;ROH;;;
10302292;Фурнитура трубки ПВХ (10*1,5мм);ШТ;109040000;700;7;ROH;;;
10302292;Фурнитура трубки ПВХ (10*1,5мм);ШТ;109040000;1210;10;ROH;;;
10302293;Реле РУ-21/0,25;ШТ;111010000;700;7;ROH;;;
10302293;Реле РУ-21/0,25;ШТ;111010000;1062;10;ROH;;;
10302294;Лён Unipak 500 г;ШТ;113070000;1220;10;ROH;;;
10302295;Ручка для молотка МР-1-0,6 кг L=360мм;ШТ;108030000;1161;10;ROH;;;
10302296;Табличка фасадная 450х580;ШТ;116020000;700;7;ROH;;;
10302296;Табличка фасадная 450х580;ШТ;116020000;1130;10;ROH;;;
10302297;Механизм МЭО-250/25-0,25У-99К У2;ШТ;101070000;700;7;ROH;;;
10302297;Механизм МЭО-250/25-0,25У-99К У2;ШТ;101070000;1061;10;ROH;;;
10302298;Отвод 90-720-9-20 ГОСТ 17375-2001;ШТ;106090000;700;7;ROH;;;
10302298;Отвод 90-720-9-20 ГОСТ 17375-2001;ШТ;106090000;1080;10;ROH;;;
10302299;Метчикодержатель М3-М12;ШТ;108010000;1130;10;ROH;;;
10302300;Плоскогубцы многофункц. 160мм;ШТ;108010000;1130;10;ROH;;;
10302301;Корица молотая 450г;УПК;118070000;1200;10;ROH;;;
10302302;Труба 38х3,5-12Х1МФ ТУ-14-3р-55-2001;КГ;106010000;1090;10;ROH;;;
10302303;Шпилька М24х130;ШТ;105040000;1070;10;ROH;;;
10302304;комплект дозирующей головки DME150;ШТ;107010200;700;7;ROH;;;
10302304;комплект дозирующей головки DME150;ШТ;107010200;1064;10;ROH;;;
10302305;Конверты С4, отрывная полоса STRIP, бел;ШТ;118020000;1161;10;ROH;;;
10302306;Петля ПН-85ц;ШТ;105060000;1070;10;ROH;;;
10302307;Кабель ШВВП 2*0,75;М;102020000;700;7;ROH;;;
10302307;Кабель ШВВП 2*0,75;М;102020000;1061;10;ROH;;;
10302308;Клапан КЗ104.10.00-Р Ду10 Ру37,3;ШТ;106100000;700;7;ROH;;;
10302308;Клапан КЗ104.10.00-Р Ду10 Ру37,3;ШТ;106100000;1080;10;ROH;;;
10302309;Тонер-картридж HP CE321A;ШТ;115020000;1163;10;ROH;;;
10302310;Карниз для штор 2м;ШТ;118100000;1150;10;ROH;;;
10302311;Куртка-рубашка термост.48-50/158-164;ШТ;118090100;1140;10;ROH;;;
10302312;Набор клейких закладок Attache 166746;ШТ;118020000;1161;10;ROH;;;
10302313;Соединитель на стык боковой ИЭК;ШТ;102040000;700;7;ROH;;;
10302313;Соединитель на стык боковой ИЭК;ШТ;102040000;1061;10;ROH;;;
10302314;Выключатель пакетный ВП2-40;ШТ;101020100;700;7;ROH;;;
10302314;Выключатель пакетный ВП2-40;ШТ;101020100;1061;10;ROH;;;
10302315;Выкл.Schneider Electric iC60N 2P 10А C;ШТ;101020100;700;7;ROH;;;
10302315;Выкл.Schneider Electric iC60N 2P 10А C;ШТ;101020100;1061;10;ROH;;;
10302316;Кресло СН-300 AXSN/B, черн., ткань;ШТ;118010000;1150;10;ROH;;;
10302317;Труба чуг. Ду 50;ШТ;106010000;1090;10;ROH;;;
10302318;Труба 38х4,0-12Х1МФ ТУ 14-3р-55-2001;Т;106010000;1090;10;ROH;;;
10302319;Эл.дв. АБ63А4ВУ1, 0,25/1320 220/380В IM3;ШТ;101030100;700;7;ROH;;;
10302319;Эл.дв. АБ63А4ВУ1, 0,25/1320 220/380В IM3;ШТ;101030100;1061;10;ROH;;;
10302320;Лампа КЭЛЗ РНЗ 230-240-40-1 Е27;ШТ;101060000;700;7;ROH;;;
10302320;Лампа КЭЛЗ РНЗ 230-240-40-1 Е27;ШТ;101060000;1061;10;ROH;;;
10302321;Терм.ТС-1088Л/3/50П/-50…+350/320/d10-8/к;ШТ;111010000;700;7;ROH;;;
10302321;Терм.ТС-1088Л/3/50П/-50…+350/320/d10-8/к;ШТ;111010000;1062;10;ROH;;;
10302322;Корпус подшипника;ШТ;107010200;700;7;ROH;;;
10302322;Корпус подшипника;ШТ;107010200;1064;10;ROH;;;
10302323;Элемент фильтрующий Нарва 6-4-04;ШТ;109040000;700;7;ROH;;;
10302323;Элемент фильтрующий Нарва 6-4-04;ШТ;109040000;1210;10;ROH;;;
10302324;Букса ч.СТ-200120-1;ШТ;107070200;700;7;ROH;;;
10302324;Букса ч.СТ-200120-1;ШТ;107070200;1064;10;ROH;;;
10302325;Шток ч.В-1157613;ШТ;107070200;700;7;ROH;;;
10302325;Шток ч.В-1157613;ШТ;107070200;1064;10;ROH;;;
10302326;Букса ч.СТ-159073 Д80;ШТ;107070200;700;7;ROH;;;
10302326;Букса ч.СТ-159073 Д80;ШТ;107070200;1064;10;ROH;;;
10302327;Фонарь налобный NPT-H01-3AAA;ШТ;101060000;700;7;ROH;;;
10302327;Фонарь налобный NPT-H01-3AAA;ШТ;101060000;1061;10;ROH;;;
10302328;"Струна триммерная кр.сеч. 2,7 мм х 34 м";ШТ;108030000;1161;10;ROH;;;
10302329;Выключатель Прима о/у 2 кл. белый;ШТ;101020100;700;7;ROH;;;
10302329;Выключатель Прима о/у 2 кл. белый;ШТ;101020100;1061;10;ROH;;;
10302330;Крепежный элемент ASRSSM;ШТ;105040000;1070;10;ROH;;;
10302331;Подшипник 7818 ГОСТ 520-2011;ШТ;105080000;1062;10;ROH;;;
10302332;ЗаглушкаТ-ММ-25-01-06 Ду50 Ру16 (ГАЗ);ШТ;106090000;700;7;ROH;;;
10302332;ЗаглушкаТ-ММ-25-01-06 Ду50 Ру16 (ГАЗ);ШТ;106090000;1080;10;ROH;;;
10302333;Труба 18х3 ст.12Х1МФ ТУ 14-3р-55-2001;Т;106010000;1090;10;ROH;;;
10302334;Лента от пота д/кас.Бленхейм Байкал Маяк;ШТ;116010000;700;7;ROH;;;
10302334;Лента от пота д/кас.Бленхейм Байкал Маяк;ШТ;116010000;1130;10;ROH;;;
10302335;Контактор КТ-6053 220В 630А;ШТ;101020400;700;7;ROH;;;
10302335;Контактор КТ-6053 220В 630А;ШТ;101020400;1061;10;ROH;;;
10302336;Ручка шариковая Attache Deli синяя;ШТ;118020000;1161;10;ROH;;;
10302337;Указатель предельного давления;ШТ;111010000;700;7;ROH;;;
10302337;Указатель предельного давления;ШТ;111010000;1062;10;ROH;;;
10302338;Втулка направляющая Г-332110;ШТ;107010200;700;7;ROH;;;
10302338;Втулка направляющая Г-332110;ШТ;107010200;1064;10;ROH;;;
10302339;Урна пластиковая с крышкой, 12 л. серый;ШТ;118100000;1150;10;ROH;;;
10302340;РД 52.24.403-2007 Масс.конц-я кальция;ШТ;118080000;1161;10;ROH;;;
10302341;Замок врезной 4-3, 03 (бронза);ШТ;118100000;1150;10;ROH;;;
10302342;Реле РУ-21-1/0,15;ШТ;111010000;700;7;ROH;;;
10302342;Реле РУ-21-1/0,15;ШТ;111010000;1062;10;ROH;;;
10302343;Масло дизельное Teboil Super HPD 5W40;Л;104030000;1170;10;ROH;;;
10302344;Муфта d 50 мм чугунная;ШТ;106090000;700;7;ROH;;;
10302344;Муфта d 50 мм чугунная;ШТ;106090000;1080;10;ROH;;;
10302345;Эмаль ПФ-115 цвет светло-голубой;КГ;113040000;1220;10;ROH;;;
10302346;Папка скоросшиватель с пружинным мех.;ШТ;118020000;1161;10;ROH;;;
10302347;А/ш NORTEC TA-02 15,5R38 8 сл. с/к;ШТ;109040000;700;7;ROH;;;
10302347;А/ш NORTEC TA-02 15,5R38 8 сл. с/к;ШТ;109040000;1210;10;ROH;;;
10302348;Тара-контейнер;ШТ;118050000;1190;10;ROH;;;
10302349;Подшипник 4Т-6580;ШТ;105080000;1062;10;ROH;;;
10302350;Барабан тормоза Урал 4320-3501070;ШТ;109050000;1210;10;ROH;;;
10302351;Сталь круглая D90-12Х1МФ ГОСТ 2590-88;КГ;105010000;700;7;ROH;;;
10302351;Сталь круглая D90-12Х1МФ ГОСТ 2590-88;КГ;105010000;1070;10;ROH;;;
10302352;Цилиндр большой 8КЧ.770.002;ШТ;101010500;700;7;ROH;;;
10302352;Цилиндр большой 8КЧ.770.002;ШТ;101010500;1061;10;ROH;;;
10302353;Антифриз Pilots Red Line-40;КГ;109040000;700;7;ROH;;;
10302353;Антифриз Pilots Red Line-40;КГ;109040000;1210;10;ROH;;;
10302354;Конвертер IMC-21-M-SC;ШТ;101020400;700;7;ROH;;;
10302354;Конвертер IMC-21-M-SC;ШТ;101020400;1061;10;ROH;;;
10302355;Труба 426х10,0-ст.20 ГОСТ 8732-78;Т;106010000;1090;10;ROH;;;
10302356;Трап угловой Viega 557 119 100х100;ШТ;118120000;700;7;ROH;;;
10302356;Трап угловой Viega 557 119 100х100;ШТ;118120000;1150;10;ROH;;;
10302357;Фильтр ФЯК 595х345х400-5/25 кл.очист.G3;ШТ;114060000;1040;10;ROH;;;
10302358;Шток ЗЧ 998-20-2б;ШТ;106110000;700;7;ROH;;;
10302358;Шток ЗЧ 998-20-2б;ШТ;106110000;1080;10;ROH;;;
10302359;Штифт ч.807.01.60.12;ШТ;107010200;700;7;ROH;;;
10302359;Штифт ч.807.01.60.12;ШТ;107010200;1064;10;ROH;;;
10302360;Рукав нап./вс. Б-2-25-10;ПМ;113030000;700;7;ROH;;;
10302360;Рукав нап./вс. Б-2-25-10;ПМ;113030000;1220;10;ROH;;;
10302361;Фотореле ФТ-75А 220В;ШТ;111010000;700;7;ROH;;;
10302361;Фотореле ФТ-75А 220В;ШТ;111010000;1062;10;ROH;;;
10302362;Вал ч.Н18.550.33.350-2;ШТ;107010200;700;7;ROH;;;
10302362;Вал ч.Н18.550.33.350-2;ШТ;107010200;1064;10;ROH;;;
10302363;Манжета 200х160х17/4 ГОСТ 6678-53;ШТ;113070000;1220;10;ROH;;;
10302364;Кислота серная 93.6...95,60% ХЧ;КГ;114020000;1050;10;ROH;;;
10302365;Подшипник 8115 ГОСТ 7872-89;ШТ;105080000;1062;10;ROH;;;
10302366;Пистолет для подкачки шин;ШТ;108010000;1130;10;ROH;;;
10302367;Костюм из терм/мат Н/л3 52-54/194-200 м;ШТ;118090100;1140;10;ROH;;;
10302368;Патрон сверлильный ПС-13;ШТ;107100200;1062;10;ROH;;;
10302369;Ручка гелевая;ШТ;118020000;1161;10;ROH;;;
10302370;Кольцо уплотнительное СТ-212610-01;ШТ;107070200;700;7;ROH;;;
10302370;Кольцо уплотнительное СТ-212610-01;ШТ;107070200;1064;10;ROH;;;
10302371;Труба металлопластиковая 16;ПМ;106010000;1090;10;ROH;;;
10302372;"Подшипник NSK 6208 ZZ C3";ШТ;105080000;1062;10;ROH;;;
10302373;Пломба свинцовая средняя;ШТ;118130000;1161;10;ROH;;;
10302374;Карандаш двухцветный Kores;ШТ;118020000;1161;10;ROH;;;
10302375;Вал карданный УРАЛ пер.мост;ШТ;109040000;700;7;ROH;;;
10302375;Вал карданный УРАЛ пер.мост;ШТ;109040000;1210;10;ROH;;;
10302376;Кольцо Н18.36.30.07 КСВ 320-160-2;ШТ;107010200;700;7;ROH;;;
10302376;Кольцо Н18.36.30.07 КСВ 320-160-2;ШТ;107010200;1064;10;ROH;;;
10302377;Болт 20х45 цинк;КГ;105040000;1070;10;ROH;;;
10302378;Пружина плоская L=160 МТ-141406-1;ШТ;107070200;700;7;ROH;;;
10302378;Пружина плоская L=160 МТ-141406-1;ШТ;107070200;1064;10;ROH;;;
10302379;Отвертка крестовая №1 155мм;ШТ;108010000;1130;10;ROH;;;
10302380;Костюм х/б антистат. 52-54/182-188 м;ШТ;118090100;1140;10;ROH;;;
10302381;Провод ПЭТВ-2 0,670 ТУ16-705.110-79;КГ;102020000;700;7;ROH;;;
10302381;Провод ПЭТВ-2 0,670 ТУ16-705.110-79;КГ;102020000;1061;10;ROH;;;
10302382;Гильза соединительная медная ГМ-95;ШТ;102040000;700;7;ROH;;;
10302382;Гильза соединительная медная ГМ-95;ШТ;102040000;1061;10;ROH;;;
10302383;Насос (эжектор) НСФБ 25/28;ШТ;107010100;700;7;ROH;;;
10302383;Насос (эжектор) НСФБ 25/28;ШТ;107010100;1064;10;ROH;;;
10302384;Арматура сигнальная СКЛ11-Л-2-220;ШТ;111020000;700;7;ROH;;;
10302384;Арматура сигнальная СКЛ11-Л-2-220;ШТ;111020000;1062;10;ROH;;;
10302385;Колесо рабочее 41036-3 4НДВ;ШТ;107010200;700;7;ROH;;;
10302385;Колесо рабочее 41036-3 4НДВ;ШТ;107010200;1064;10;ROH;;;
10302386;Шпилька М42х290 ТБЗ-01-281;ШТ;107070200;700;7;ROH;;;
10302386;Шпилька М42х290 ТБЗ-01-281;ШТ;107070200;1064;10;ROH;;;
10302387;Карандаш чернограф. КомусКонструкт.С-310;ШТ;118020000;1161;10;ROH;;;
10302388;Двигатель АИР80А2 У3 1,5кВт 3000об/мин;ШТ;101030100;700;7;ROH;;;
10302388;Двигатель АИР80А2 У3 1,5кВт 3000об/мин;ШТ;101030100;1061;10;ROH;;;
10302389;Перец;КГ;118070000;1200;10;ROH;;;
10302390;Заклепка 4,0х8;ШТ;105040000;1070;10;ROH;;;
10302391;Модуль Tmani;ШТ;115050000;1063;10;ROH;;;
10302392;Водород технический в/ч 40 л;ШТ;119000000;1110;10;ROH;;;
10302393;Костюм на утепл проклад ж. 52-54/182-188;ШТ;118090100;1140;10;ROH;;;
10302394;Замок навесной ВС-70;ШТ;118100000;1150;10;ROH;;;
10302395;Нумератор ручной;ШТ;118020000;1161;10;ROH;;;
10302396;ПНД Ф 14.1:2:4.154-99 Метод. вып. измер.;ШТ;118080000;1161;10;ROH;;;
10302397;Фланец 50-10-01-1-А ГОСТ 33259-2015;ШТ;106090000;700;7;ROH;;;
10302397;Фланец 50-10-01-1-А ГОСТ 33259-2015;ШТ;106090000;1080;10;ROH;;;
10302398;Ремень клиновой В(Б)-2120;ШТ;113030000;700;7;ROH;;;
10302398;Ремень клиновой В(Б)-2120;ШТ;113030000;1220;10;ROH;;;
10302399;Маслоохладитель ДЦ-160/1946-1-У1;ШТ;107020200;700;7;ROH;;;
10302399;Маслоохладитель ДЦ-160/1946-1-У1;ШТ;107020200;1064;10;ROH;;;
10302400;Печенье Мария 180г;УПК;118070000;1200;10;ROH;;;
10302401;Электрощетка Schunk 30х30х45, Е468;ШТ;101030200;1061;10;ROH;;;
10302402;Трилон Б ХЧ;КГ;114020000;1050;10;ROH;;;
10302403;Уплотн.д.сист.предв.смеш.топлива;ШТ;107090200;700;7;ROH;;;
10302403;Уплотн.д.сист.предв.смеш.топлива;ШТ;107090200;1064;10;ROH;;;
10302404;Подшипник 218 ГОСТ 8338-75;ШТ;105080000;1062;10;ROH;;;
10302405;Азот повышенной частоты;М3;119000000;1110;10;ROH;;;
10302406;Уголок мебельный Л84;ШТ;105060000;1070;10;ROH;;;
10302407;Букса ч.СТ-223046;ШТ;107070200;700;7;ROH;;;
10302407;Букса ч.СТ-223046;ШТ;107070200;1064;10;ROH;;;
10302408;Фильтроэлемент топл бум (МТЗ, ЮМЗ,Т-40);ШТ;109040000;700;7;ROH;;;
10302408;Фильтроэлемент топл бум (МТЗ, ЮМЗ,Т-40);ШТ;109040000;1210;10;ROH;;;
10302409;Трубка медицинская силикон.10х1,5мм;КГ;118060000;700;7;ROH;;;
10302409;Трубка медицинская силикон.10х1,5мм;КГ;118060000;1210;10;ROH;;;
